FishID,Release_Group_binned,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
865,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5
866,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5
867,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5
868,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5
869,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5
870,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5
871,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,NA,17,NA,NA,NA,17,NA,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,NA
872,1,15,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5
993,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
994,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
995,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
996,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
997,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
998,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
999,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1000,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,NA,17,17,17,NA,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1001,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1002,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,NA,17,NA,NA,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,NA,NA
1003,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,NA,17,NA,17,NA,NA,NA,NA,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,NA,NA,17.5
1004,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1005,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,NA
1006,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1007,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1008,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1009,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1010,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1011,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,NA,NA,17,NA,NA,NA,NA,NA,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1012,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1013,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1014,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1015,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1016,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1017,1,15,15,15,15,14,14,14,14,13.5,13,14,14,15,16,15,14,13,13,14,14,15,16,16.5,16.5,14.5,13.5,14,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5
1113,2,15,15,16,17,17,17,17,17,17,16.5,16,16,15.5,16,16,15.5,15.5,16,16,15,15,16,16.5,16.5,16.5,17.5,18.5,18.5,18,17.5,17.5,17.5,17.5,17.5,17.5,17,17,16.5,16.5,17,17,18,18.5,19,19,18.5,18.5,19,20,20,21,22
